itemid,name,quality,tips1,tips2,icon,flash,model,dropModel,droptime,dropMinLev,dropMaxLev,itemtype,level,cslevel,cls,buffertype,bufferparam,uselv,interval,timeout,sell,price,dropvalue,onlyone,isdelete,bind,overlying,durable,career,sex,critRate,critical,holyAtt,pkatt,pkdef,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,attackSpeed,dodge,hp,mp,neili,nelirec,hpper,heathRecover,magicRecover,poisonRecover,usecd,xlvalue,reinlv,effect,luck,efftype,bstype,cast,nbvalue,shenqi,autonopen,suitid,ispl,pureatk,puredef,diaoluo,flag,task,link,light,suitlevel,skilladd,fly,uniondonate,pubcd,pinfen,leixing,shuangji,boxid,groundname,log,timelimit,expadd,buffid,qhmax,zlmax,bagorder,showspecialbg,notice,xinfa,kangxing,kangxingshow,xllv,back
120501050,法神披风,3,,【产出途径】普通怪物掉落、服装店购买,120501040,,1015,120501040,120000,40,35,1,50,,5,0,,50,0,,1,100,50,0,1,0,1,100,2,1,,,,,,0,0,8,17,0,0,17,43,30,74,0,0,0,0,0,,,,,,,1,,,,,1,,0,17,,,,0,0,0,0,0,,,,,,,,,41,衣服,0,,1,,,,,8,8,1000165,,,,,,,
120500050,霓裳羽衣,3,,【产出途径】普通怪物掉落、服装店购买,120500040,,1016,120500040,120000,40,35,1,50,,5,0,,50,0,,1,100,50,0,1,0,1,100,2,0,,,,,,0,0,8,17,0,0,17,43,30,74,0,0,0,0,0,,,,,,,1,,,,,1,,0,17,,,,0,0,0,0,0,,,,,,,,,42,衣服,0,,1,,,,,8,8,1000165,,,,,,,
130501050,天尊道袍,3,,【产出途径】普通怪物掉落、服装店购买,130501040,,1019,130501040,120000,40,35,1,50,,5,0,,50,0,,1,100,50,0,1,0,1,100,3,1,,,,,,0,0,0,0,8,17,24,59,24,59,0,0,0,0,0,,,,,,,1,,,,,1,,0,17,,,,0,0,0,0,0,,,,,,,,,43,衣服,0,,1,,,,,8,8,1000165,,,,,,,
130500050,天师长袍,3,,【产出途径】普通怪物掉落、服装店购买,130500040,,1020,130500040,120000,40,35,1,50,,5,0,,50,0,,1,100,50,0,1,0,1,100,3,0,,,,,,0,0,0,0,8,17,24,59,24,59,0,0,0,0,0,,,,,,,1,,,,,1,,0,17,,,,0,0,0,0,0,,,,,,,,,44,衣服,0,,1,,,,,8,8,1000165,,,,,,,
110501060,雷霆战袍,4,,【产出途径】普通怪物掉落、服装店购买,110501050,,1021,110501050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,1,1,,,,,,10,23,0,0,0,0,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,45,衣服,0,,1,,,,,10,10,1000155,,,,,,,
110500060,雷霆战衣,4,,【产出途径】普通怪物掉落、服装店购买,110500050,,1022,110500050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,1,0,,,,,,10,23,0,0,0,0,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,46,衣服,0,,1,,,,,10,10,1000155,,,,,,,
120501060,烈焰魔袍,4,,【产出途径】普通怪物掉落、服装店购买,120501050,,1023,120501050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,2,1,,,,,,0,0,10,23,0,0,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,47,衣服,0,,1,,,,,10,10,1000155,,,,,,,
120500060,烈焰魔衣,4,,【产出途径】普通怪物掉落、服装店购买,120500050,,1024,120500050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,2,0,,,,,,0,0,10,23,0,0,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,48,衣服,0,,1,,,,,10,10,1000155,,,,,,,
130501060,光芒道袍,4,,【产出途径】普通怪物掉落、服装店购买,130501050,,1025,130501050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,3,1,,,,,,0,0,0,0,10,23,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,49,衣服,0,,1,,,,,10,10,1000155,,,,,,,
130500060,光芒道衣,4,,【产出途径】普通怪物掉落、服装店购买,130500050,,1026,130500050,120000,40,35,1,60,,5,0,,60,0,,1,100,50,0,1,0,1,100,3,0,,,,,,0,0,0,0,10,23,29,73,29,73,0,0,0,0,0,,,,,,,1,,,,,1,,0,23,,,,0,0,0,0,0,,,,,,,1200#1200,,50,衣服,0,,1,,,,,10,10,1000155,,,,,,,
110501070,凤天战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501060,,1039,110501060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,1,1,,,,,,14,32,0,0,0,0,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,51,衣服,0,,1,,,,,10,10,1000145,,,,,,,
110500070,凤天战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500060,,1040,110500060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,1,0,,,,,,14,32,0,0,0,0,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,52,衣服,0,,1,,,,,10,10,1000145,,,,,,,
120501070,凤天魔袍,5,,【产出途径】普通怪物掉落、服装店购买,120501060,,1041,120501060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,2,1,,,,,,0,0,14,32,0,0,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,53,衣服,0,,1,,,,,10,10,1000145,,,,,,,
120500070,凤天魔衣,5,,【产出途径】普通怪物掉落、服装店购买,120500060,,1042,120500060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,2,0,,,,,,0,0,14,32,0,0,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,54,衣服,0,,1,,,,,10,10,1000145,,,,,,,
130501070,凤天道袍,5,,【产出途径】普通怪物掉落、服装店购买,130501060,,1043,130501060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,3,1,,,,,,0,0,0,0,14,32,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,55,衣服,0,,1,,,,,10,10,1000145,,,,,,,
130500070,凤天道衣,5,,【产出途径】普通怪物掉落、服装店购买,130500060,,1044,130500060,120000,40,35,1,70,,5,0,,70,0,,1,100,50,0,1,0,1,100,3,0,,,,,,0,0,0,0,14,32,40,101,40,101,0,0,0,0,0,,,,,,,1,,,,,1,,0,32,,,,0,0,0,1,0,,,,,,,6000#6000,,56,衣服,0,,1,,,,,10,10,1000145,,,,,,,
130202020,道德戒指,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130202030,,,130202030,120000,20,35,1,20,,2,0,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,5,9,0,0,3,3,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,57,戒指,0,,1,,,,,,,1000192,,,,,,,
120202020,魅力戒指,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,120202030,,,120202030,120000,20,35,1,20,,2,0,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,5,9,0,0,0,0,2,4,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,58,戒指,0,,1,,,,,,,1000192,,,,,,,
110202020,骷髅戒指,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110202030,,,110202030,120000,20,35,1,20,,2,0,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,5,9,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,59,戒指,0,,1,,,,,,,1000192,,,,,,,
130302020,道士手镯,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130302030,,,130302030,120000,20,35,1,20,,3,0,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,1,3,2,5,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,60,手镯,0,,1,,,,,,,1000193,,,,,,,
120302020,黑檀手镯,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,120302030,,,120302030,120000,20,35,1,20,,3,0,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,61,手镯,0,,1,,,,,,,1000193,,,,,,,
110302020,坚固手套,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110302030,,,110302030,120000,20,35,1,20,,3,0,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,1,3,0,0,0,0,3,7,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,62,手镯,0,,1,,,,,,,1000193,,,,,,,
130802020,竹笛,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130802030,,,130802030,120000,20,35,1,20,,8,0,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,5,9,0,0,3,6,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,63,项链,0,,1,,,,,,,1000198,,,,,,,
120802020,放大镜,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,120802030,,,120802030,120000,20,35,1,20,,8,0,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,5,9,0,0,0,0,3,8,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,64,项链,0,,1,,,,,,,1000198,,,,,,,
110802020,魔鬼项链,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110802010,,,110802010,120000,20,35,1,20,,8,0,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,5,9,0,0,0,0,0,0,2,5,0,0,0,0,0,,,,,,,1,,,,,1,,0,9,,,,0,0,0,0,0,,,,,,,,,65,项链,0,,1,,,,,,,1000198,,,,,,,
130402020,骷髅道盔,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130402030,,,130402030,120000,20,35,1,20,,4,0,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,1,3,3,6,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,66,头盔,0,,1,,,,,,,1000194,,,,,,,
120402020,骷髅法盔,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130402030,,,130402030,120000,20,35,1,20,,4,0,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,1,3,0,0,2,5,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,67,头盔,0,,1,,,,,,,1000194,,,,,,,
110402020,骷髅战盔,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,130402030,,,130402030,120000,20,35,1,20,,4,0,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,1,3,0,0,0,0,4,9,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,3,,,,0,0,0,0,0,,,,,,,,,68,头盔,0,,1,,,,,,,1000194,,,,,,,
130602020,铜制道靴,1,,【产出途径】普通怪物掉落、服装店购买,130602030,,,130602030,30000,1,25,1,20,,6,1,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,69,鞋子,0,,1,,,,,,,1000196,,,,,,,
120602020,铜制法靴,1,,【产出途径】普通怪物掉落、服装店购买,130602030,,,130602030,30000,1,25,1,20,,6,1,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,70,鞋子,0,,1,,,,,,,1000196,,,,,,,
110602020,铜制战靴,1,,【产出途径】普通怪物掉落、服装店购买,130602030,,,130602030,30000,1,25,1,20,,6,1,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,1,2,0,0,0,0,2,5,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,71,鞋子,0,,1,,,,,,,1000196,,,,,,,
130702020,铜制道带,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110702030,,,110702030,120000,20,35,1,20,,7,0,,20,0,,1,100,50,0,1,0,1,100,3,2,,,,,,0,0,0,0,1,2,0,0,3,6,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,72,腰带,0,,1,,,,,,,1000197,,,,,,,
120702020,铜制法带,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110702030,,,110702030,120000,20,35,1,20,,7,0,,20,0,,1,100,50,0,1,0,1,100,2,2,,,,,,0,0,1,2,0,0,0,0,3,8,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,73,腰带,0,,1,,,,,,,1000197,,,,,,,
110702020,铜制战带,1,,【产出途径】装备副本、怪物掉落、寻宝、合成系统、活动BOSS,110702030,,,110702030,120000,20,35,1,20,,7,0,,20,0,,1,100,50,0,1,0,1,100,1,2,,,,,,1,2,0,0,0,0,0,0,2,5,0,0,0,0,0,,,,,,,1,,,,,1,,0,2,,,,0,0,0,0,0,,,,,,,,,74,腰带,0,,1,,,,,,,1000197,,,,,,,
110501075,火龙战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501070,,1027,110501070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,1,1,,,,,,23,55,0,0,0,0,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,75,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
110500075,火龙战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500070,,1028,110500070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,1,0,,,,,,23,55,0,0,0,0,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,76,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
120501075,炎龙法袍,5,,【产出途径】普通怪物掉落、服装店购买,120501070,,1029,120501070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,2,1,,,,,,0,0,23,55,0,0,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,77,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
120500075,炎龙魔衣,5,,【产出途径】普通怪物掉落、服装店购买,120500070,,1030,120500070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,2,0,,,,,,0,0,23,55,0,0,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,78,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
130501075,天龙道袍,5,,【产出途径】普通怪物掉落、服装店购买,130501070,,1031,130501070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,3,1,,,,,,0,0,0,0,23,55,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,79,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
130500075,天龙道衣,5,,【产出途径】普通怪物掉落、服装店购买,130500070,,1032,130500070,120000,40,35,1,80,,5,0,,80,0,,1,100,50,0,1,0,1,100,3,0,,,,,,0,0,0,0,23,55,77,193,77,193,0,0,0,0,0,,,,,,,1,,0,,,1,,1,55,,,,0,0,0,1,0,,,,,,,37500#37500,,80,衣服,0,,1,1,,,,12,12,1000135,,,,,,,
110501080,狂雷战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501075,,1033,110501075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,32,78,0,0,0,0,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,81,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
110500080,狂雷战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500075,,1034,110500075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,32,78,0,0,0,0,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,82,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
120501080,逆火魔袍,5,,【产出途径】普通怪物掉落、服装店购买,120501075,,1037,120501075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,2,1,,,,,,0,0,32,78,0,0,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,83,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
120500080,逆火魔衣,5,,【产出途径】普通怪物掉落、服装店购买,120500075,,1038,120500075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,2,0,,,,,,0,0,32,78,0,0,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,84,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
130501080,通云道袍,5,,【产出途径】普通怪物掉落、服装店购买,130501075,,1035,130501075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,3,1,,,,,,0,0,0,0,32,78,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,85,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
130500080,通云道衣,5,,【产出途径】普通怪物掉落、服装店购买,130500075,,1036,130500075,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,3,0,,,,,,0,0,0,0,32,78,136,339,136,339,0,0,0,0,0,,,,,,,1,,1,,,1,,2,78,,,,0,0,0,1,0,,,,,,,112500#112500,,86,衣服,0,,1,1,,,,12,12,1000125,,,,,,,
110501083,星皇武袍,5,,【产出途径】普通怪物掉落、服装店购买,110501086,,1053,110501086,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,49,121,0,0,0,0,217,543,217,543,0,0,0,0,0,,,,,,,1,,2,,,1,,2,121,,,,0,0,0,1,0,,,,,,,324000#324000,,87,衣服,0,,1,1,,,,12,12,1000115,,,,,,,
110501086,皓月战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501080,,1045,110501080,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,67,168,0,0,0,0,316,789,316,789,0,0,0,0,0,,,,,,,1,,3,,,1,,2,168,,,,0,0,0,1,0,,,,,,,742500#742500,,88,衣服,0,,1,1,,,,12,12,1000105,,,,,,,
110501089,荣耀战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501089,,1057,110501089,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,85,213,0,0,0,0,452,1130,452,1130,0,0,0,0,0,,,,,,,1,,5,,,1,,3,213,,,,0,0,0,1,0,,,,,,,1215000#1215000,,89,衣服,0,,1,1,,,,12,12,1000085,,1,,,,,
110501092,主宰战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501092,,1067,110501092,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,112,279,0,0,0,0,591,1476,591,1476,0,0,0,0,0,,,,,,,1,,7,,,1,,4,279,,,,0,0,0,1,0,,,,,,,2430000#2430000,,90,衣服,0,,1,1,,,,12,12,1000065,,1,,,,,
110501095,破军战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501095,,1069,110501095,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,129,322,0,0,0,0,705,1762,705,1762,0,0,0,0,0,,,,,,,1,,9,,,1,,5,322,,,,0,0,0,1,0,,,,,,,3645000#3645000,,91,衣服,0,,1,1,,,,12,12,1000045,,1,,,,,
110501098,盛世战袍,5,,【产出途径】普通怪物掉落、服装店购买,110501098,,1075,110501098,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,140,351,0,0,0,0,769,1923,769,1923,0,0,0,0,0,,,,,,,1,,11,,,1,,6,351,,,,0,0,0,1,4,,,,,,,6945000#6945000,,92,衣服,0,,1,1,,,,12,12,1000025,,1,,,,,
110501101,101男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,176947200#176947200,,93,衣服,0,,1,1,,,,,,1005145,,,,,,,
110501104,104男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,707788800#707788800,,94,衣服,0,,1,1,,,,,,1005135,,,,,,,
110501107,107男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,,,95,衣服,0,,1,1,,,,,,1005125,,,,,,,
110501110,110男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,,,96,衣服,0,,1,1,,,,,,1005115,,,,,,,
110501113,113男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,,,97,衣服,0,,1,1,,,,,,1005105,,,,,,,
110501116,116男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,,,98,衣服,0,,1,1,,,,,,1005095,,,,,,,
110501120,120男战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1009,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,,,99,衣服,0,,1,1,,,,,,1005085,,,,,,,
110500083,星皇武衣,5,,【产出途径】普通怪物掉落、服装店购买,110500086,,1054,110500086,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,49,121,0,0,0,0,217,543,217,543,0,0,0,0,0,,,,,,,1,,2,,,1,,2,121,,,,0,0,0,1,0,,,,,,,324000#324000,,100,衣服,0,,1,1,,,,12,12,1000115,,,,,,,
110500086,皓月战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500080,,1046,110500080,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,67,168,0,0,0,0,316,789,316,789,0,0,0,0,0,,,,,,,1,,3,,,1,,2,168,,,,0,0,0,1,0,,,,,,,742500#742500,,101,衣服,0,,1,1,,,,12,12,1000105,,,,,,,
110500089,荣耀战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500089,,1058,110500089,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,85,213,0,0,0,0,452,1130,452,1130,0,0,0,0,0,,,,,,,1,,5,,,1,,3,213,,,,0,0,0,1,0,,,,,,,1215000#1215000,,102,衣服,0,,1,1,,,,12,12,1000085,,1,,,,,
110500092,主宰战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500092,,1068,110500092,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,112,279,0,0,0,0,591,1476,591,1476,0,0,0,0,0,,,,,,,1,,7,,,1,,4,279,,,,0,0,0,1,0,,,,,,,2430000#2430000,,103,衣服,0,,1,1,,,,12,12,1000065,,1,,,,,
110500095,破军战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500095,,1070,110500095,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,129,322,0,0,0,0,705,1762,705,1762,0,0,0,0,0,,,,,,,1,,9,,,1,,5,322,,,,0,0,0,1,0,,,,,,,3645000#3645000,,104,衣服,0,,1,1,,,,12,12,1000045,,1,,,,,
110500098,盛世战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500098,,1076,110500098,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,140,351,0,0,0,0,769,1923,769,1923,0,0,0,0,0,,,,,,,1,,11,,,1,,6,351,,,,0,0,0,1,4,,,,,,,6945000#6945000,,105,衣服,0,,1,1,,,,12,12,1000025,,1,,,,,
110500101,101女战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1010,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,176947200#176947200,,106,衣服,0,,1,1,,,,,,1005015,,,,,,,
110500104,104女战衣,5,,【产出途径】普通怪物掉落、服装店购买,110500020,,1010,110500020,120000,40,35,1,80,,5,0,,0,0,,1,100,50,0,1,0,1,100,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,1,,1,0,,,,0,0,0,1,0,,,,,,,707788800#707788800,,107,衣服,0,,1,1,,,,,,1005005,,,,,,,
